Timestamp,CIB CT Circuit Heat Meter Energy,CIB CT Circuit Heat Meter Flow,CIB CT Circuit Heat Meter Inlet Temp,CIB CT Circuit Heat Meter Outlet Temp,CIB CT Circuit Heat Meter Power,CIB Heating CT Circuit Flow Temp,CIB Heating CT Circuit Return Temp
2026-01-20T00:00:00Z London,300,150.29999923706055,55.71666653951009,53.53916645050049,440,55.16633605957031,54.24308331807455
2026-01-20T01:00:00Z London,400,151.90833282470703,55.72249984741211,53.93166637420654,430,55.529502868652344,54.31725056966146
2026-01-20T02:00:00Z London,300,152.59166717529297,55.90333271026611,53.764167149861656,500,55.746887842814125,53.92339642842611
2026-01-20T03:00:00Z London,400,151.2583351135254,55.70000076293945,53.924166997273765,460,55.84407393137614,54.61647605895996
2026-01-20T04:00:00Z London,300,151.60000228881836,55.92166678110758,53.834999084472656,420,55.22771708170573,54.39908917744955
2026-01-20T05:00:00Z London,300,152.3500010172526,55.9383331934611,54.140000343322754,480,55.36838022867838,54.621591567993164
2026-01-20T06:00:00Z London,400,151.625,56.50166702270508,54.235833485921226,480,56.18677775065104,54.72133127848307
2026-01-20T07:00:00Z London,500,153.34999974568686,55.75916703542074,53.08250013987223,570,55.53461710611979,54.056386947631836
2026-01-20T08:00:00Z London,400,153.43333307902017,55.1258331934611,52.49833265940348,550,54.78015549977621,53.345401446024574
2026-01-20T09:00:00Z London,500,154.7250010172526,54.83416620890299,51.94999980926514,550,54.60113080342611,53.194509188334145
2026-01-20T10:00:00Z London,500,154.27500025431314,54.59916623433431,51.64500013987223,540,54.20727793375651,52.84924793243408
2026-01-20T11:00:00Z London,500,152.68333307902017,53.48416646321615,50.62416648864746,530,53.18172136942545,51.480990409851074
2026-01-20T12:00:00Z London,400,153.70833333333334,52.798332850138344,50.20499960581461,550,52.7009162902832,51.36078770955404
2026-01-20T13:00:00Z London,500,152.63333384195963,52.540000915527344,50.135000228881836,510,52.46818319956461,50.63957436879476
2026-01-20T14:00:00Z London,400,153.34999974568686,52.66500027974447,50.22500038146973,530,52.04875532786051,50.68305206298828
2026-01-20T15:00:00Z London,400,153.39166768391928,53.24500020345052,50.552499771118164,530,52.291717847188316,51.38636302947998
2026-01-20T16:00:00Z London,500,155.31666946411133,53.5116662979126,50.989166577657066,560,53.45026079813639,51.905534744262695
2026-01-20T17:00:00Z London,400,156.01666641235352,54.55416711171468,51.87833309173584,580,54.145897229512535,52.394015630086265
2026-01-20T18:00:00Z London,500,152.8499984741211,55.18000062306722,52.46000067392985,550,54.83897844950358,53.33517360687256
2026-01-20T19:00:00Z London,500,151.30000178019205,56.069166819254555,53.71749973297119,520,55.70085430145264,54.048712730407715
2026-01-20T20:00:00Z London,300,152.51666641235352,55.6216672261556,53.44083309173584,500,55.54228973388672,54.10497538248698
2026-01-20T21:00:00Z London,400,152.52500025431314,56.24583307902018,54.38416735331217,540,56.25838692982992,54.066616694132485
2026-01-20T22:00:00Z London,400,151.19999821980795,57.86333401997884,55.5533332824707,430,57.294169425964355,55.83128674825033
2026-01-20T23:00:00Z London,400,150.8666674296061,57.65666675567627,55.86000029246012,460,57.66500600179037,56.1279551188151
2026-01-21T00:00:00Z London,400,152.6333325703939,57.88416703542074,55.75000031789144,470,57.43483320871989,56.45019849141439
2026-01-21T01:00:00Z London,300,151.89166514078775,57.76666673024496,55.53249963124593,450,57.41181627909342,56.370914459228516
2026-01-21T02:00:00Z London,500,152.9000015258789,57.95583407084147,55.839999516805015,500,57.915642420450844,56.51925150553385
2026-01-21T03:00:00Z London,400,152.875,58.30500030517578,55.79166730244955,490,57.83636061350504,56.5371519724528
2026-01-21T04:00:00Z London,400,152.6750005086263,58.68333339691162,56.18666648864746,510,57.98980967203776,57.038421630859375
2026-01-21T05:00:00Z London,400,154.46666717529297,58.801666577657066,56.24583371480306,540,58.06653340657552,56.96937052408854
2026-01-21T06:00:00Z London,400,153.04999923706055,58.85666688283285,56.250832875569664,510,58.29415035247803,57.104917208353676
2026-01-21T07:00:00Z London,500,154.08333206176758,56.96000003814697,54.33499972025553,570,56.90798886617025,54.9821990331014
2026-01-21T08:00:00Z London,600,156.7583351135254,55.17416604359945,52.120832761128746,650,55.41185633341471,53.82621192932129
2026-01-21T09:00:00Z London,500,155.3000005086263,55.891666094462074,52.87416776021322,580,55.51159954071045,53.84922854105631
2026-01-21T10:00:00Z London,500,138.94166819254556,55.91250038146973,52.69250011444092,560,55.483465830485024,53.60626475016276
2026-01-21T11:00:00Z London,600,139.1916643778483,55.65000057220459,52.3774995803833,560,55.45789082845052,54.03592618306478
2026-01-21T12:00:00Z London,500,147.12500127156576,55.42249870300293,52.322500228881836,530,55.02567481994629,53.83388328552246
2026-01-21T13:00:00Z London,500,156.48333358764648,55.17833296457926,52.53749942779541,500,54.97708320617676,53.46560446421305
2026-01-21T14:00:00Z London,400,155.02500025431314,55.1108341217041,52.364999771118164,510,54.813402811686196,53.261006673177086
2026-01-21T15:00:00Z London,500,154.03333282470703,54.88749980926514,52.33500099182129,510,54.639492988586426,53.13313229878744
2026-01-21T16:00:00Z London,500,154.03333282470703,54.6791664759318,51.80249945322672,550,54.37607192993164,52.65999666849772
2026-01-21T17:00:00Z London,400,155.3999989827474,55.642499923706055,52.797499656677246,570,54.98219712575277,53.23543167114258
2026-01-21T18:00:00Z London,500,153.72499974568686,56.06083424886068,53.61583455403646,560,55.67527834574381,54.16891543070475
2026-01-21T19:00:00Z London,400,153.65000025431314,56.427499771118164,54.1875,490,55.86708895365397,54.52185090382894
2026-01-21T20:00:00Z London,300,152.69166564941406,55.80999946594238,53.970000902811684,500,55.831284523010254,54.67785517374674
2026-01-21T21:00:00Z London,400,153.34166463216147,56.417500495910645,54.00500043233236,460,56.10238075256348,54.332594553629555
2026-01-21T22:00:00Z London,300,153.59999974568686,56.45250002543131,54.297499656677246,430,56.13818327585856,54.95662275950114
2026-01-21T23:00:00Z London,400,153.44166819254556,55.75999927520752,54.114999771118164,410,55.41185633341471,54.450239181518555
2026-01-22T00:00:00Z London,300,151.35833358764648,56.02749983469645,54.03833293914795,460,55.905452728271484,54.31469186147054
2026-01-22T01:00:00Z London,400,153.19166692097983,56.300000508626304,54.40916633605957,480,56.370917002360024,54.808289210001625
2026-01-22T02:00:00Z London,400,152.06666692097983,56.83500003814697,54.518333752950035,480,56.64968236287435,55.0947265625
2026-01-22T03:00:00Z London,300,152.66666539510092,56.72166665395101,54.50833288828532,480,56.555057525634766,55.342803955078125
2026-01-22T04:00:00Z London,400,153.44999821980795,56.52916653951009,54.739999597722836,510,56.424625396728516,55.40418497721354
2026-01-22T05:00:00Z London,400,153.17499923706055,56.89833291371664,54.65500100453695,460,56.734079360961914,55.55507596333822
2026-01-22T06:00:00Z London,300,153.31666692097983,57.18999989827474,54.838333447774254,460,56.792903900146484,55.68039321899414
2026-01-22T07:00:00Z London,500,154.6499989827474,56.34416707356771,53.96999994913737,540,56.043558756510414,54.60624694824219
2026-01-22T08:00:00Z London,500,156.33333460489908,55.32083384195963,52.5633331934611,560,55.23027483622233,53.79552173614502
2026-01-22T09:00:00Z London,500,157.43333180745444,54.88000011444092,52.010000228881836,560,54.723890940348305,52.94643306732178
2026-01-22T10:00:00Z London,500,155.875,54.56416670481364,51.709999084472656,530,54.278885205586754,52.70602798461914
2026-01-22T11:00:00Z London,500,152.73333231608072,54.735833168029785,51.903333028157554,570,54.48860136667887,53.05896282196045
2026-01-22T12:00:00Z London,400,155.77500025431314,54.40166632334391,52.11333401997884,560,54.514175732930504,52.91574350992838
2026-01-22T13:00:00Z London,500,157.48333358764648,53.763333002726235,50.915833473205566,590,53.28658135732015,51.557716369628906
2026-01-22T14:00:00Z London,500,157.55833307902017,53.84666633605957,51.14750130971273,580,53.452817598978676,51.879959424336754
2026-01-22T15:00:00Z London,400,156,54.090833028157554,51.63500086466471,570,54.08195877075195,52.45539506276449
2026-01-22T16:00:00Z London,500,156.01667022705078,54.515000343322754,52.014167149861656,570,54.59090264638265,52.8160031636556
2026-01-22T17:00:00Z London,500,155.37500127156576,55.3324998219808,52.86083380381266,590,55.21493148803711,53.31215604146322
2026-01-22T18:00:00Z London,400,155.70000076293945,55.84749984741211,52.91499932607015,580,55.526944160461426,54.0384833017985
2026-01-22T19:00:00Z London,500,153.65833155314127,55.940833727518715,52.844166119893394,570,55.26352024078369,53.75971635182699
2026-01-22T20:00:00Z London,300,151.76666641235352,56.27250003814697,53.8149995803833,530,55.994964281717934,54.266100565592446
2026-01-22T21:00:00Z London,400,155.7916692097982,56.75499979654948,54.52499961853027,480,56.59341812133789,54.501389821370445
2026-01-22T22:00:00Z London,400,154.94166946411133,57.22749996185303,54.894999504089355,450,56.915663719177246,55.36581993103027
2026-01-22T23:00:00Z London,300,152.89166514078775,57.38499959309896,55.41833337148031,460,56.77755800882975,56.099822680155434
2026-01-23T00:00:00Z London,400,154.04999923706055,57.794999758402504,55.48166751861572,460,57.33509222666422,55.971948305765785
2026-01-23T01:00:00Z London,400,153.46666717529297,57.354166984558105,55.3833335240682,460,57.27626768747965,55.75200208028158
2026-01-23T02:00:00Z London,300,154.74166615804037,57.8100004196167,55.36916637420654,510,57.258365313212074,55.777578035990395
2026-01-23T03:00:00Z London,400,153.89166514078775,57.524999936421715,55.63333320617676,490,57.4911003112793,56.143299420674644
2026-01-23T04:00:00Z London,400,154.35833231608072,58.31416670481364,55.85249996185303,490,57.74684842427572,56.50134785970052
2026-01-23T05:00:00Z London,400,153.80833307902017,58.079166412353516,56.05750052134196,480,57.68291028340658,56.65223948160807
2026-01-23T06:00:00Z London,400,154.7250010172526,58.31416702270508,55.87999947865804,460,57.98725255330404,56.48088836669922
2026-01-23T07:00:00Z London,500,155.01666641235352,57.04583422342936,54.417500813802086,540,56.83126576741537,55.59599653879801
2026-01-23T08:00:00Z London,500,155,55.3766663869222,52.36499913533529,590,55.29421170552572,54.03081258138021
2026-01-23T09:00:00Z London,600,155.29166666666666,55.54500039418539,52.40916633605957,590,55.22771898905436,53.65741793314616
2026-01-23T10:00:00Z London,600,155.0500005086263,55.53250026702881,52.44500001271566,590,55.115187327067055,53.27379131317139
2026-01-23T11:00:00Z London,500,154.81666946411133,55.28249931335449,52.299166997273765,580,55.12797546386719,53.62161095937093
2026-01-23T12:00:00Z London,500,156.14166641235352,55.02666664123535,52.14666779836019,530,54.64972432454427,53.18428103129069
2026-01-23T13:00:00Z London,400,155.68333180745444,54.70833396911621,51.98250102996826,500,54.386304219563804,52.982239405314125
2026-01-23T14:00:00Z London,500,155.14166641235352,53.84333324432373,51.45250002543131,560,53.87480322519938,52.370997746785484
2026-01-23T15:00:00Z London,400,154.86666615804037,53.785000483194985,51.53416665395101,510,53.57557741800944,52.04619566599528
2026-01-23T16:00:00Z London,500,154.5333340962728,54.254167238871254,51.59999942779541,580,53.94897015889486,51.97458426157633
2026-01-23T17:00:00Z London,500,155.64999771118164,55.295833587646484,52.583334604899086,550,54.509060859680176,53.307040532430015
2026-01-23T18:00:00Z London,500,156.66666793823242,56.037500063578285,53.40916633605957,510,55.654816309611,54.18426068623861
2026-01-23T19:00:00Z London,400,155.5749994913737,56.74499956766764,54.69416650136312,530,56.483445167541504,54.91826025644938
2026-01-23T20:00:00Z London,400,155.05833435058594,57.3233331044515,55.14583365122477,490,56.97959899902344,55.606227238972984
2026-01-23T21:00:00Z London,300,154.9499994913737,57.449167251586914,55.230832735697426,510,57.012847900390625,55.156105041503906
2026-01-23T22:00:00Z London,400,154.5,57.997499783833824,55.712499936421715,490,57.578051249186196,56.350456873575844
2026-01-23T23:00:00Z London,400,154.2833340962728,58.38416735331217,56.022500356038414,430,57.84147262573242,56.55249786376953
2026-01-24T00:00:00Z London,400,153.5999984741211,58.10833326975504,55.95916589101156,470,57.73150189717611,56.60364786783854
2026-01-24T01:00:00Z London,400,154.4000015258789,58.09666728973389,55.83666674296061,480,57.723829905192055,56.49623235066732
2026-01-24T02:00:00Z London,400,154.01666768391928,58.03916645050049,55.75333309173584,460,57.83380254109701,56.29930623372396
2026-01-24T03:00:00Z London,400,153.26666641235352,57.988332748413086,55.809999783833824,500,57.588284174601235,56.56528409322103
2026-01-24T04:00:00Z London,400,154.01666641235352,58.265834172566734,55.88166650136312,490,57.631760597229004,56.58063252766927
2026-01-24T05:00:00Z London,400,153.6999994913737,58.30333423614502,55.934999783833824,490,57.759634017944336,56.65991338094076
2026-01-24T06:00:00Z London,400,153.97499974568686,58.66416613260905,56.28249899546305,500,58.168834368387856,56.777557055155434
2026-01-24T07:00:00Z London,400,154.6833356221517,57.96083418528239,56.079166412353516,480,57.90541330973307,56.0256544748942
2026-01-24T08:00:00Z London,500,156.82500330607095,58.29750061035156,55.44499969482422,520,57.73661804199219,56.29419136047363
2026-01-24T09:00:00Z London,400,155.14166768391928,57.56916586558024,55.44666703542074,500,57.544806798299156,55.184237798055015
2026-01-24T10:00:00Z London,400,154.13333002726236,56.84249941507975,54.41666793823242,440,56.53970813751221,54.95917956034342
2026-01-24T11:00:00Z London,400,150.70833333333334,56.7533327738444,54.79833380381266,430,56.72385025024414,54.84920851389567
2026-01-24T12:00:00Z London,300,153.16666412353516,56.540833473205566,54.169166564941406,460,55.73921585083008,53.8287680943807
2026-01-24T13:00:00Z London,400,153.2250010172526,56.16583379109701,53.708333015441895,480,55.749444007873535,54.34282271067301
2026-01-24T14:00:00Z London,400,153.6999994913737,55.94166692097982,53.58999983469645,470,55.26607894897461,54.284003575642906
2026-01-24T15:00:00Z London,300,151.87499872843424,55.742499033610024,53.586666107177734,480,55.44254525502523,53.3505163192749
2026-01-24T16:00:00Z London,400,153.63333384195963,55.94749959309896,54.11916700998942,510,55.688066482543945,54.32492129007975
2026-01-24T17:00:00Z London,500,154.00833384195963,57.10416603088379,54.77000013987223,560,56.51157824198405,54.28656005859375
2026-01-24T18:00:00Z London,400,153.61666361490884,57.850000063578285,55.820000648498535,520,57.35555044809977,56.31721051534017
2026-01-24T19:00:00Z London,400,154,58.11250019073486,55.76666673024496,490,57.48086643218994,55.71875603993734
2026-01-24T20:00:00Z London,300,153.49166997273764,58.15666580200195,55.833333333333336,460,57.795441309611,56.058902740478516
2026-01-24T21:00:00Z London,400,154.25,57.7074998219808,55.71583271026611,440,57.43739000956217,56.069132486979164
2026-01-24T22:00:00Z London,400,153.54166539510092,58.59333292643229,55.93083254496256,500,57.83380317687988,56.5397097269694
2026-01-24T23:00:00Z London,400,153.11666615804037,58.415833155314125,56.429999669392906,510,58.15860366821289,56.846608797709145
2026-01-25T00:00:00Z London,400,153.33333333333334,57.956667264302574,56.46083291371664,480,58.05119101206461,56.83126449584961
2026-01-25T01:00:00Z London,500,153.37499872843424,58.05249945322672,56.50083255767822,520,58.08187929789225,56.79801813761393
2026-01-25T02:00:00Z London,400,154.74166615804037,58.61666615804037,56.45833269755045,440,58.29159291585287,56.60108884175619
2026-01-25T03:00:00Z London,300,153.71666463216147,57.855000495910645,56.23416678110758,490,57.81334241231283,56.70850435892741
2026-01-25T04:00:00Z London,500,152.9916674296061,58.66500027974447,55.962499936421715,420,57.93098545074463,56.943792978922524
2026-01-25T05:00:00Z London,400,153.67499923706055,58.31083393096924,56.0058323542277,480,57.81845792134603,56.92077763875326
2026-01-25T06:00:00Z London,300,152.59166463216147,57.96416695912679,56.07499885559082,480,57.56526629130045,56.83638064066569
2026-01-25T07:00:00Z London,400,154.43333307902017,58.393333752950035,55.8091672261556,520,57.58061091105143,55.982177098592125
2026-01-25T08:00:00Z London,400,154.54166539510092,58.18500010172526,55.913333574930824,470,57.71104335784912,56.10493850708008
2026-01-25T09:00:00Z London,500,155.18333307902017,57.990833600362144,55.76666704813639,500,57.72383181254069,56.00263754526774
2026-01-25T10:00:00Z London,400,155.05000178019205,58.35916646321615,56.02749983469645,520,58.0665340423584,55.989848136901855
2026-01-25T11:00:00Z London,400,153.45833333333334,58.03083356221517,56.0199998219808,500,57.40158494313558,56.3197660446167
2026-01-25T12:00:00Z London,400,153.84166463216147,57.820000330607094,55.54249986012777,480,57.21232986450195,55.77502187093099
2026-01-25T13:00:00Z London,300,153.30833435058594,57.600000063578285,55.381666819254555,460,57.23023351033529,55.96427567799886
2026-01-25T14:00:00Z London,400,154.69166819254556,57.750000953674316,55.47416687011719,510,57.38879712422689,55.08705425262451
2026-01-25T15:00:00Z London,500,153.55833307902017,57.89833323160807,55.39916706085205,550,57.58060963948568,55.97450574239095
2026-01-25T16:00:00Z London,400,153.08333206176758,58.514166514078774,56.21333281199137,500,58.21486759185791,55.79292233784994
2026-01-25T17:00:00Z London,500,152.48333358764648,59.10916678110758,56.64833323160807,470,58.59849135080973,56.98982938130697
2026-01-25T18:00:00Z London,400,153.5,59.3174991607666,56.810001373291016,450,58.805649757385254,56.578073819478355
2026-01-25T19:00:00Z London,400,153.84166463216147,59.33333237965902,56.863332748413086,440,58.905392011006676,57.25325139363607
2026-01-25T20:00:00Z London,500,152.83333587646484,59.2599983215332,56.84583441416422,450,58.828667322794594,56.77244281768799
2026-01-25T21:00:00Z London,400,154.54166793823242,59.37666543324789,56.86000029246012,450,58.88493124643961,57.13816261291504
2026-01-25T22:00:00Z London,400,154.15000025431314,59.52999941507975,57.010833740234375,450,58.99490292867025,57.63687642415365
2026-01-25T23:00:00Z London,500,153.20833333333334,59.61000061035156,57.10583368937174,440,59.09208869934082,57.72127215067545
2026-01-26T00:00:00Z London,400,139.19166819254556,59.4483331044515,56.91083240509033,680,59.396430015563965,57.80822626749674
2026-01-26T01:00:00Z London,500,152.24999872843424,59.75833320617676,57.27999973297119,460,59.48594284057617,58.00515365600586
2026-01-26T02:00:00Z London,400,151.42499923706055,59.9950008392334,57.38416735331217,470,59.452696800231934,58.09722328186035
2026-01-26T03:00:00Z London,500,151.98333485921225,60.11000061035156,57.4474983215332,470,59.544764836629234,58.143259048461914
2026-01-26T04:00:00Z London,400,153.70833333333334,60.231666564941406,57.48833338419596,490,59.65218035380045,58.30438073476156
2026-01-26T05:00:00Z London,500,152.3499984741211,60.36000061035156,57.660000801086426,490,59.754478454589844,58.40667915344238
2026-01-26T06:00:00Z London,500,151.62500127156576,60.417500495910645,57.72999954223633,480,59.785170237223305,58.4757334391276
2026-01-26T07:00:00Z London,500,151.4250005086263,57.60000038146973,54.72000026702881,590,58.2199821472168,55.79872226715088
2026-01-26T08:00:00Z London,600,152.64166641235352,53.36833413441976,50.09500026702881,620,53.19195302327474,51.02593485514323
2026-01-26T09:00:00Z London,600,154.9749984741211,51.76249980926514,48.45000076293945,640,51.723951975504555,49.915465354919434
2026-01-26T10:00:00Z London,600,154.41666666666666,51.39999961853027,48.07499885559082,640,50.9106699625651,48.51270993550619
2026-01-26T11:00:00Z London,500,153.10833358764648,52.257500648498535,48.90000057220459,620,51.82113774617513,50.25247891743978
2026-01-26T12:00:00Z London,600,154.16666666666666,52.42499923706055,49.06750011444092,600,52.02573617299398,49.51477591196696
2026-01-26T13:00:00Z London,600,153.625,53.244998931884766,49.90000057220459,610,52.80065600077311,51.23547204335531
2026-01-26T14:00:00Z London,600,154.00000127156576,53.67583306630453,50.36500072479248,620,53.330058097839355,51.289177894592285
2026-01-26T15:00:00Z London,600,154.18333435058594,54.40833250681559,51.1266663869222,610,53.767388343811035,51.698376973470054
2026-01-26T16:00:00Z London,500,154.25833384195963,56.44916693369547,53.37833340962728,560,55.726427714029946,53.838998794555664
2026-01-26T17:00:00Z London,600,153.82499821980795,55.759166399637856,52.5008331934611,610,55.53973134358724,53.51163864135742
2026-01-26T18:00:00Z London,500,154.11666615804037,56.164999643961586,53.03916708628336,610,55.67016347249349,53.75971698760986
2026-01-26T19:00:00Z London,600,153.1916643778483,58.73333326975504,55.66916688283285,610,57.524346033732094,55.47067960103353
2026-01-26T20:00:00Z London,500,153.0749994913737,59.264167149861656,56.40500100453695,560,58.81076431274414,56.46554470062256
2026-01-26T21:00:00Z London,400,153.44166692097983,59.50833257039388,56.732499758402504,580,58.854241053263344,57.281381607055664
2026-01-26T22:00:00Z London,500,152.72500228881836,59.59000015258789,57.06999969482422,460,59.10231908162435,57.76474698384603
2026-01-26T23:00:00Z London,400,153.26666641235352,59.640000343322754,57.12000020345052,450,59.0972048441569,57.78265126546224
2026-01-27T00:00:00Z London,400,154.09166717529297,59.51250076293945,57.15416749318441,420,59.07674471537272,57.71359952290853
2026-01-27T01:00:00Z London,400,153.39166768391928,59.28000068664551,56.94999980926514,420,58.80564880371094,57.48598257700602
2026-01-27T02:00:00Z London,500,153.03333536783853,59.41249942779541,57.044166247049965,430,58.92840894063314,57.601067225138344
2026-01-27T03:00:00Z London,400,152.20833333333334,59.36999924977621,57.022499084472656,430,58.913064320882164,57.57549603780111
2026-01-27T04:00:00Z London,400,153.39166514078775,59.403333028157554,57.01333236694336,430,58.83889611562093,57.53457387288412
2026-01-27T05:00:00Z London,400,152.59999974568686,59.81500053405762,57.375000635782875,430,59.199503580729164,57.81845792134603
2026-01-27T06:00:00Z London,400,154.00833384195963,60.027499198913574,57.6358331044515,450,59.455254236857094,58.0869935353597
2026-01-27T07:00:00Z London,600,155.7749989827474,58.53416633605957,55.55083338419596,610,58.473175684611,55.77246379852295
2026-01-27T08:00:00Z London,500,152.65000025431314,55.48749955495199,52.52916653951009,580,56.51413345336914,54.02313550313314
2026-01-27T09:00:00Z London,600,154.02500025431314,54.857499758402504,51.569166819254555,600,54.30190404256185,52.509100596110024
2026-01-27T10:00:00Z London,500,155.04166666666666,55.26583321889242,52.02833366394043,630,54.92593224843343,52.39401499430338
2026-01-27T11:00:00Z London,600,154.7583325703939,55.711666107177734,52.45666694641113,610,55.34791819254557,53.76483186086019
2026-01-27T12:00:00Z London,600,153.69999821980795,55.90000089009603,52.76999855041504,560,55.59088261922201,54.012908935546875
2026-01-27T13:00:00Z London,500,154.21666844685873,55.61666711171468,52.55833307902018,590,55.38372357686361,53.355631828308105
2026-01-27T14:00:00Z London,500,152.57500076293945,55.62333297729492,52.769999504089355,540,55.26352119445801,53.75971794128418
2026-01-27T15:00:00Z London,400,151.3500010172526,55.58833281199137,53.11833254496256,470,55.40418497721354,53.85178756713867
2026-01-27T16:00:00Z London,500,151.81666819254556,54.86583391825358,52.66000111897787,530,54.75713952382406,53.27635065714518
2026-01-27T17:00:00Z London,400,152.28333536783853,55.70916716257731,52.9383331934611,550,55.35047721862793,53.68810717264811
2026-01-27T18:00:00Z London,500,151.34999974568686,56.56583309173584,54.065833727518715,540,56.27117474873861,54.70854568481445
2026-01-27T19:00:00Z London,400,151.95000076293945,57.26583290100098,54.62916692097982,510,56.867068926493324,55.29165585835775
2026-01-27T20:00:00Z London,500,153.93333435058594,57.67166678110758,55.027499516805015,490,57.217445373535156,55.08961296081543
2026-01-27T21:00:00Z London,400,152.6999994913737,58.09166653951009,55.81083329518636,420,57.58572292327881,55.992407162984215
2026-01-27T22:00:00Z London,400,152.39166514078775,58.52749983469645,56.07500044504801,460,57.98213640848795,56.68804486592611
2026-01-27T23:00:00Z London,500,152.44166819254556,59.21833356221517,56.67000071207682,450,58.647085189819336,57.347877502441406
2026-01-28T00:00:00Z London,400,150.87499872843424,59.5466677347819,56.99250094095866,440,58.984673182169594,57.69569524129232
2026-01-28T01:00:00Z London,500,152.1499989827474,59.60166708628336,57.07083384195963,460,59.06395657857259,57.76475207010905
2026-01-28T02:00:00Z London,400,153.2833340962728,59.86333306630453,57.27499961853027,460,59.32226371765137,57.98725128173828
2026-01-28T03:00:00Z London,400,153.24999872843424,59.50166670481364,56.966667811075844,450,59.08697382609049,57.744288762410484
2026-01-28T04:00:00Z London,500,151.26666768391928,59.42583306630453,56.875832875569664,470,58.83633804321289,57.50388526916504
2026-01-28T05:00:00Z London,400,151.625,59.91500155131022,57.30083338419596,450,59.28134409586588,57.91308339436849
2026-01-28T06:00:00Z London,500,151.1916643778483,60.06416670481364,57.44250011444092,460,59.51407559712728,58.140700022379555
2026-01-28T07:00:00Z London,600,155.74999872843424,57.69749959309896,54.49583371480306,630,58.186737378438316,55.91056760152181
2026-01-28T08:00:00Z London,500,151.8000005086263,53.84583314259847,50.72833220163981,650,54.076845486958824,52.115248362223305
2026-01-28T09:00:00Z London,600,153.1166648864746,53.09083334604899,49.66499900817871,630,52.764853159586586,50.66857020060221
2026-01-28T10:00:00Z London,600,153.19166692097983,53.85000038146973,50.431666692097984,620,53.26100508371989,51.19660218556722
2026-01-28T11:00:00Z London,600,153.3500010172526,55.899166425069176,52.71749973297119,600,55.16889349619547,53.54232851664225
2026-01-28T12:00:00Z London,500,152.5749994913737,55.76583290100098,52.70000012715658,540,55.509042739868164,53.560231844584145
2026-01-28T13:00:00Z London,500,154.44166564941406,55.34500026702881,52.587499936421715,540,55.153550465901695,53.56534671783447
2026-01-28T14:00:00Z London,400,151.98333231608072,55.53583304087321,52.97999890645345,470,55.26863543192545,53.67531808217367
2026-01-28T15:00:00Z London,500,150.97500228881836,55.536666552225746,52.92833264668783,470,55.25073496500651,53.71879514058431
2026-01-28T16:00:00Z London,400,151.80833180745444,55.22416687011719,52.62333265940348,480,55.02823066711426,53.414454778035484
2026-01-28T17:00:00Z London,500,152.56666819254556,55.72666676839193,52.87916660308838,560,55.278868993123375,53.79296271006266
2026-01-28T18:00:00Z London,500,151.40833282470703,56.80333423614502,53.86916637420654,530,56.312094370524086,54.71110407511393
2026-01-28T19:00:00Z London,500,153.75,57.2958345413208,54.40249983469645,570,56.915662129720054,55.04102071126302
2026-01-28T20:00:00Z London,500,152.71666717529297,57.74916617075602,54.96333312988281,540,57.30440139770508,55.37605253855387
2026-01-28T21:00:00Z London,400,154.04166666666666,58.45583407084147,55.97249984741211,470,58.03072929382324,56.4808874130249
2026-01-28T22:00:00Z London,400,151.15000025431314,59.16000016530355,56.57749938964844,450,58.649641036987305,57.27115376790365
2026-01-28T23:00:00Z London,500,153.15000025431314,59.53000005086263,56.88916619618734,490,59.02559343973795,57.68546613057455
2026-01-29T00:00:00Z London,500,154.09166717529297,59.99499988555908,57.2583335240682,510,59.44758097330729,58.06141789754232
2026-01-29T01:00:00Z London,500,152.25,60.614999771118164,57.65916633605957,540,59.892422676086426,58.52176729838053
2026-01-29T02:00:00Z London,500,150.2583325703939,60.904999097188316,57.97166760762533,540,60.24424934387207,58.826109886169434
2026-01-29T03:00:00Z London,500,151.41666539510092,61.04249986012777,58.14583396911621,550,60.40708351135254,58.956542332967125
2026-01-29T04:00:00Z London,500,151.08333333333334,61.2749989827474,58.33166662851969,550,60.78285439809164,59.14068158467611
2026-01-29T05:00:00Z London,600,152.26666514078775,61.33333365122477,58.36166763305664,540,60.77345943450928,59.217406272888184
2026-01-29T06:00:00Z London,500,151.5999984741211,61.295000076293945,58.27499961853027,540,60.861138661702476,59.24553902943929
2026-01-29T07:00:00Z London,600,150.14166768391928,58.367499669392906,55.118333180745445,630,58.61142158508301,55.670163790384926
2026-01-29T08:00:00Z London,500,152.55833435058594,53.644167264302574,50.52999973297119,640,54.29934946695963,51.498891830444336
2026-01-29T09:00:00Z London,600,153.0999984741211,52.81749979654948,49.46250089009603,610,52.44260756174723,50.70118077596029
2026-01-29T10:00:00Z London,600,152.04166539510092,53.22833283742269,49.852499643961586,630,52.74694951375326,50.15886147816976
2026-01-29T11:00:00Z London,600,152.13333129882812,54.91333325703939,51.514166831970215,630,54.42466640472412,52.76485284169515
2026-01-29T12:00:00Z London,500,155.08333460489908,55.61499945322672,52.42083326975504,590,55.26607767740885,53.12545871734619
2026-01-29T13:00:00Z London,600,154.79166666666666,55.04333209991455,51.90749963124593,600,54.83897844950358,53.340286572774254
2026-01-29T14:00:00Z London,500,155.42499923706055,55.72166665395101,52.59999974568685,570,55.36838150024414,53.31982866923014
2026-01-29T15:00:00Z London,600,155.18333180745444,56.19749927520752,53.117499033610024,580,55.831286112467446,54.002678871154785
