Timestamp,CIB Heating CT Circuit Flow Temp,CIB Heating CT Circuit LTHW CT Low Temp Alarm,CIB Heating CT Circuit Pumps CT-01 Enable,CIB Heating CT Circuit Pumps CT-01 Fault,CIB Heating CT Circuit Pumps CT-02 Enable,CIB Heating CT Circuit Pumps CT-02 Fault,CIB Heating CT Circuit Pumps DPS,CIB Heating CT Circuit Return Temp,CIB Heating CT Circuit Time Schedule
2025-03-02T08:00:00Z London,61.55944538116455,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,59.20206165313721,AAAB
2025-03-02T09:00:00Z London,60.90184688568115,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,57.905412673950195,AAAB
2025-03-02T10:00:00Z London,60.34163475036621,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,58.33507061004639,AAAB
2025-03-02T11:00:00Z London,59.93094444274902,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,57.87472152709961,AAAB
2025-03-02T12:00:00Z London,59.90025520324707,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,57.64454936981201,AAAB
2025-03-02T13:00:00Z London,59.73913383483887,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,57.79032325744629,AAAB
2025-03-02T14:00:00Z London,59.73146152496338,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,57.82868766784668,AAAB
2025-03-02T15:00:00Z London,59.524306297302246,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,57.6215295791626,AAAB
2025-03-02T16:00:00Z London,59.45525360107422,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,57.56782341003418,AAAB
2025-03-02T17:00:00Z London,59.58568572998047,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,57.69058132171631,AAAB
2025-03-02T18:00:00Z London,59.677754402160645,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,57.805667877197266,AAAB
2025-03-02T19:00:00Z London,59.86189365386963,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,57.89773941040039,AAAB
2025-03-02T20:00:00Z London,60.08626842498779,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,57.621530532836914,AAAB
2025-03-02T21:00:00Z London,60.422739028930664,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,58.48084831237793,AAAB
2025-03-02T22:00:00Z London,60.86427116394043,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,59.27111339569092,AAAB
2025-03-02T23:00:00Z London,61.24003982543945,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,59.547322273254395,AAABA7AA
2025-03-03T00:00:00Z London,61.39034938812256,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,59.69309902191162,AAAAABAB
2025-03-03T01:00:00Z London,61.4561071395874,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,59.76215076446533,AAAB
2025-03-03T02:00:00Z London,61.615811347961426,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,59.88835430145264,AAAB
2025-03-03T03:00:00Z London,61.91642665863037,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,60.15030479431152,AAAB
2025-03-03T04:00:00Z London,61.76611804962158,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,59.98981761932373,AAAB
2025-03-03T05:00:00Z London,61.690964698791504,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,59.949734687805176,AAAB
2025-03-03T06:00:00Z London,61.73793601989746,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,59.93094539642334,AAAB
2025-03-03T07:00:00Z London,59.74958515167236,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,56.412723541259766,AAAB
2025-03-03T08:00:00Z London,56.163758277893066,AAAAAzAB,AAAB,AAAA,AAAA,AAAA,AAAB,55.10495662689209,AAAB
2025-03-03T09:00:00Z London,54.16124153137207,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,51.94389724731445,AAAB
2025-03-03T10:00:00Z London,54.69831657409668,AAABAeAA,AAABADAA,AAAA,AAAAADAB,AAAA,AAABAAAAABAB,52.75717735290527,AAAB
2025-03-03T11:00:00Z London,56.01031017303467,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,54.42210674285889,AAAB
2025-03-03T12:00:00Z London,56.59341812133789,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,54.59857368469238,AAAB
2025-03-03T13:00:00Z London,56.148414611816406,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,54.72133445739746,AAAB
2025-03-03T14:00:00Z London,55.67272186279297,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,54.26865577697754,AAAB
2025-03-03T15:00:00Z London,55.61134052276611,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,54.0461540222168,AAAB
2025-03-03T16:00:00Z London,55.13564872741699,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,53.7085657119751,AAAB
2025-03-03T17:00:00Z London,55.657376289367676,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,54.122880935668945,AAAB
2025-03-03T18:00:00Z London,56.877299308776855,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,55.549960136413574,AAAB
2025-03-03T19:00:00Z London,58.78007411956787,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,57.23790454864502,AAAB
2025-03-03T20:00:00Z London,59.13300895690918,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,57.57549476623535,AAAB
2025-03-03T21:00:00Z London,59.47059726715088,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,58.03584384918213,AAAB
2025-03-03T22:00:00Z London,59.677754402160645,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,58.25067329406738,AAAB
2025-03-03T23:00:00Z London,59.8695650100708,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,58.45015811920166,AAAB
2025-03-04T00:00:00Z London,60.10599231719971,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,58.66498565673828,AAAB
2025-03-04T01:00:00Z London,60.27243232727051,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,58.81076431274414,AAAB
2025-03-04T02:00:00Z London,60.65759563446045,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,59.12533664703369,AAAB
2025-03-04T03:00:00Z London,61.221251487731934,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,59.49361610412598,AAAB
2025-03-04T04:00:00Z London,61.24004077911377,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,59.53197765350342,AAAB
2025-03-04T05:00:00Z London,61.44671440124512,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,59.6317195892334,AAAB
2025-03-04T06:00:00Z London,61.690964698791504,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,59.90369987487793,AAAB
2025-03-04T07:00:00Z London,60.732749938964844,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,57.537132263183594,AAAB
2025-03-04T08:00:00Z London,57.942203521728516,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,56.071688652038574,AAAB
2025-03-04T09:00:00Z London,55.849185943603516,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,54.330037117004395,AAAB
2025-03-04T10:00:00Z London,55.17400932312012,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,53.624168395996094,AAAB
2025-03-04T11:00:00Z London,55.84151554107666,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,53.91572284698486,AAAB
2025-03-04T12:00:00Z London,55.47323703765869,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,53.98477649688721,AAAB
2025-03-04T13:00:00Z London,55.12797546386719,AAAAArAB,AAAA,AAAA,AAAB,AAAA,AAAB,53.70089340209961,AAAB
2025-03-04T14:00:00Z London,54.38374423980713,AAAB,AAAA,AAAA,AAAB,AAAA,AAAB,52.99502658843994,AAAB
2025-03-04T15:00:00Z London,54.04615592956543,AAAB,AAAA,AAAA,AAAB,AAAA,AAAB,52.672783851623535,AAAB
2025-03-04T16:00:00Z London,53.75460147857666,AAAB,AAAA,AAAA,AAAB,AAAA,AAAB,52.46562671661377,AAAB
2025-03-04T17:00:00Z London,53.708566665649414,AAAB,AAAA,AAAA,AAAB,AAAA,AAAB,52.40424633026123,AAAB
2025-03-04T18:00:00Z London,55.22771644592285,AAABAMAA,AAAA,AAAA,AAAB,AAAA,AAAB,53.49373531341553,AAAB
2025-03-04T19:00:00Z London,56.539710998535156,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,55.373494148254395,AAAB
2025-03-04T20:00:00Z London,57.936102867126465,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,56.15608501434326,AAAB
2025-03-04T21:00:00Z London,58.91050624847412,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,57.42204475402832,AAAB
2025-03-04T22:00:00Z London,59.50896072387695,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,58.035844802856445,AAAB
2025-03-04T23:00:00Z London,59.58568572998047,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,58.243000984191895,AAAB
2025-03-05T00:00:00Z London,59.92499542236328,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,58.5115385055542,AAAB
2025-03-05T01:00:00Z London,60.13151836395264,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,58.672658920288086,AAAB
2025-03-05T02:00:00Z London,60.272433280944824,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,58.803091049194336,AAAB
2025-03-05T03:00:00Z London,60.75153923034668,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,59.156025886535645,AAAB
2025-03-05T04:00:00Z London,61.08033847808838,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,59.42456340789795,AAAB
2025-03-05T05:00:00Z London,61.20246410369873,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,59.50896167755127,AAAB
2025-03-05T06:00:00Z London,61.22125244140625,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,59.55499458312988,AAAB
2025-03-05T07:00:00Z London,60.36981773376465,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,57.7826509475708,AAAB
2025-03-05T08:00:00Z London,57.377732276916504,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,55.918240547180176,AAAB
2025-03-05T09:00:00Z London,55.810824394226074,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,54.22262191772461,AAAB
2025-03-05T10:00:00Z London,56.47065830230713,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,54.91314506530762,AAAB
2025-03-05T11:00:00Z London,56.67781448364258,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,55.23539066314697,AAAB
2025-03-05T12:00:00Z London,55.08961296081543,AAAAAhAB,AAAA,AAAA,AAAB,AAAA,AAAB,53.708566665649414,AAAB
2025-03-05T13:00:00Z London,53.82365417480469,AAAB,AAAA,AAAA,AAAB,AAAA,AAAB,52.76485252380371,AAAB
2025-03-05T14:00:00Z London,53.240546226501465,AAAB,AAAA,AAAA,AAAB,AAAA,AAAB,51.974586486816406,AAAB
2025-03-05T15:00:00Z London,52.841575622558594,AAAB,AAAA,AAAA,AAAB,AAAA,AAAB,51.544925689697266,AAAB
2025-03-05T16:00:00Z London,52.32752227783203,AAAB,AAAA,AAAA,AAAB,AAAA,AAAB,51.046217918395996,AAAB
2025-03-05T17:00:00Z London,52.44260787963867,AAAB,AAAA,AAAA,AAAB,AAAA,AAAB,51.099924087524414,AAAB
2025-03-05T18:00:00Z London,54.168914794921875,AAABAaAA,AAAA,AAAA,AAAB,AAAA,AAAB,52.657437324523926,AAAB
2025-03-05T19:00:00Z London,55.925912857055664,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,54.67529773712158,AAAB
2025-03-05T20:00:00Z London,56.86195468902588,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,55.16633701324463,AAAB
2025-03-05T21:00:00Z London,57.199543952941895,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,56.01030921936035,AAAB
2025-03-05T22:00:00Z London,58.28136348724365,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,56.79290294647217,AAAB
2025-03-05T23:00:00Z London,58.19696617126465,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,57.6522216796875,AAAB
2025-03-06T00:00:00Z London,58.925851821899414,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,57.89773941040039,AAAB
2025-03-06T01:00:00Z London,59.30947685241699,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,58.21231269836426,AAAB
2025-03-06T02:00:00Z London,59.50896072387695,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,58.404123306274414,AAAB
2025-03-06T03:00:00Z London,59.67775535583496,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,58.57291603088379,AAAB
2025-03-06T04:00:00Z London,59.70077133178711,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,58.68800449371338,AAAB
2025-03-06T05:00:00Z London,59.76215076446533,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,58.6726598739624,AAAB
2025-03-06T06:00:00Z London,59.877238273620605,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,58.78774642944336,AAAB
2025-03-06T07:00:00Z London,59.31714725494385,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,57.91308403015137,AAAB
2025-03-06T08:00:00Z London,57.71359920501709,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,56.20979404449463,AAAB
2025-03-06T09:00:00Z London,56.51669502258301,AAAA,AAAA,AAAA,AAAB,AAAA,AAAB,55.10495567321777,AAAB
2025-03-06T10:00:00Z London,53.8927059173584,AAAAAEAB,AAAA,AAAA,AAAB,AAAA,AAAB,52.672783851623535,AAAB
2025-03-06T11:00:00Z London,52.2277774810791,AAAB,AAAA,AAAA,AAAB,AAAA,AAAB,51.03854465484619,AAAB
2025-03-06T12:00:00Z London,50.09617805480957,AAABAvAA,AAAA,AAAA,AAABA0AA,AAAA,AAABAwAA,49.142059326171875,AAABAvAA
2025-03-06T13:00:00Z London,46.49857234954834,AAAA,AAAA,AAAA,AAAA,AAAA,AAAA,45.60609149932861,AAAA
2025-03-06T14:00:00Z London,43.87402057647705,AAAA,AAAA,AAAA,AAAA,AAAA,AAAA,44.35662078857422,AAAA
2025-03-06T15:00:00Z London,39.91680908203125,AAAA,AAAA,AAAA,AAAA,AAAA,AAAA,39.97459316253662,AAAA
2025-03-06T16:00:00Z London,36.815208435058594,AAAA,AAAA,AAAA,AAAA,AAAA,AAAA,37.23008632659912,AAAA
2025-03-06T17:00:00Z London,36.47354602813721,AAAA,AAAA,AAAA,AAAA,AAAA,AAAA,32.562721252441406,AAAA
2025-03-06T18:00:00Z London,32.00751876831055,AAAA,AAAA,AAAA,AAAA,AAAA,AAAA,28.31651544570923,AAAA
2025-03-06T19:00:00Z London,40.351213455200195,AAAAAWAB,AAAA,AAAA,AAAAASAB,AAAA,AAAAARAB,37.57192373275757,AAAAARAB
2025-03-06T20:00:00Z London,55.12030220031738,AAABAJAAAOABAWAAAiABApAAAuABAvAAA1ABA6AA,AAAAAcAB,AAAA,AAABAcAA,AAAA,AAABAWAAAXABAYAAAcAB,53.32494354248047,AAAB
2025-03-06T21:00:00Z London,55.04357719421387,AAAAAsAB,AAAB,AAAA,AAAA,AAAA,AAAB,53.662532806396484,AAAB
2025-03-06T22:00:00Z London,54.89780044555664,AAABAqAAAwABAyAAA4ABA5AA,AAAB,AAAA,AAAA,AAAA,AAAB,53.93874168395996,AAAB
2025-03-06T23:00:00Z London,55.12030029296875,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,54.061500549316406,AAAB
2025-03-07T00:00:00Z London,55.10495567321777,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,54.1535701751709,AAAB
2025-03-07T01:00:00Z London,55.26607894897461,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,54.29167366027832,AAAB
2025-03-07T02:00:00Z London,55.33513069152832,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,54.31469249725342,AAAB
2025-03-07T03:00:00Z London,55.473236083984375,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,54.43745136260986,AAAB
2025-03-07T04:00:00Z London,55.71875762939453,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,54.729004859924316,AAAB
2025-03-07T05:00:00Z London,56.43229675292969,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,55.26607894897461,AAAB
2025-03-07T06:00:00Z London,56.62410926818848,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,55.42720127105713,AAAB
2025-03-07T07:00:00Z London,56.217467308044434,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,54.87478256225586,AAAB
2025-03-07T08:00:00Z London,54.52184867858887,AAAAAKAB,AAAB,AAAA,AAAA,AAAA,AAAB,53.12545680999756,AAAB
2025-03-07T09:00:00Z London,52.02062129974365,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,50.8697509765625,AAAB
2025-03-07T10:00:00Z London,50.159173011779785,AAABA5AA,AAAB,AAAA,AAAA,AAAA,AAABA6AA,49.12932014465332,AAABA5AA
2025-03-07T11:00:00Z London,47.285274505615234,AAAA,AAABAAAA,AAAA,AAAA,AAAA,AAAA,45.87714099884033,AAAA
2025-03-07T12:00:00Z London,43.21953773498535,AAAA,AAAA,AAAA,AAAA,AAAA,AAAA,37.03485107421875,AAAA
2025-03-07T13:00:00Z London,37.34600830078125,AAAA,AAAA,AAAA,AAAA,AAAA,AAAA,37.425323486328125,AAAA
2025-03-07T14:00:00Z London,35.32653331756592,AAAA,AAAA,AAAA,AAAA,AAAA,AAAA,35.0153751373291,AAAA
2025-03-07T15:00:00Z London,31.757371425628662,AAAA,AAAA,AAAA,AAAA,AAAA,AAAA,31.30487060546875,AAAA
2025-03-07T16:00:00Z London,31.098447799682617,AAAA,AAAA,AAAA,AAAA,AAAA,AAAA,29.247012615203857,AAAA
2025-03-07T17:00:00Z London,29.27777338027954,AAAA,AAAA,AAAA,AAAA,AAAA,AAAA,27.789952278137207,AAAA
2025-03-07T18:00:00Z London,27.355260372161865,AAAA,AAAA,AAAA,AAAA,AAAA,AAAA,25.99603033065796,AAAA
2025-03-07T19:00:00Z London,25.047020435333252,AAAA,AAAA,AAAA,AAAA,AAAA,AAAA,24.77150011062622,AAAA
2025-03-07T20:00:00Z London,23.534722805023193,AAAAAvAB,AAAAAuAB,AAAA,AAAA,AAAA,AAAAAqAB,23.375537872314453,AAAAAqAB
2025-03-07T21:00:00Z London,52.71114444732666,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,50.784836769104004,AAAB
2025-03-07T22:00:00Z London,53.61649703979492,AAAB,AAAB,AAAA,AAAA,AAAA,AAABA1AAA2AB,52.68045425415039,AAAB
2025-03-07T23:00:00Z London,54.0461540222168,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,53.04873275756836,AAAB
2025-03-08T00:00:00Z London,54.47581481933594,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,53.49373722076416,AAAB
2025-03-08T01:00:00Z London,54.621591567993164,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,53.65485954284668,AAAB
2025-03-08T02:00:00Z London,54.9361629486084,AAABAXAA,AAAB,AAAA,AAAA,AAAA,AAAB,54.046156883239746,AAAB
2025-03-08T03:00:00Z London,55.98729228973389,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,54.72900581359863,AAAB
2025-03-08T04:00:00Z London,56.46298408508301,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,55.3581485748291,AAAB
2025-03-08T05:00:00Z London,57.0230770111084,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,56.194448471069336,AAAB
2025-03-08T06:00:00Z London,57.75963306427002,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,56.52436637878418,AAAB
2025-03-08T07:00:00Z London,57.89774036407471,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,56.486002922058105,AAAB
2025-03-08T08:00:00Z London,56.99238681793213,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,55.57297992706299,AAAB
2025-03-08T09:00:00Z London,54.70598793029785,AAAAAoAB,AAAB,AAAA,AAAA,AAAA,AAAB,53.601152420043945,AAAB
2025-03-08T10:00:00Z London,53.22519874572754,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,52.05131149291992,AAAB
2025-03-08T11:00:00Z London,50.67176055908203,AAABA6AA,AAAB,AAAA,AAAA,AAAA,AAABA7AA,49.578548431396484,AAABA6AA
2025-03-08T12:00:00Z London,47.84720516204834,AAAA,AAABADAA,AAAA,AAAA,AAAA,AAAA,46.888617515563965,AAAA
2025-03-08T13:00:00Z London,46.075469970703125,AAAA,AAAA,AAAA,AAAA,AAAA,AAAA,41.23490524291992,AAAA
2025-03-08T14:00:00Z London,39.292320251464844,AAAA,AAAA,AAAA,AAAA,AAAA,AAAA,37.27279472351074,AAAA
2025-03-08T15:00:00Z London,38.50522422790527,AAAA,AAAA,AAAA,AAAA,AAAA,AAAA,33.32536220550537,AAAA
2025-03-08T16:00:00Z London,36.53455638885498,AAAA,AAAA,AAAA,AAAA,AAAA,AAAA,32.86777591705322,AAAA
2025-03-08T17:00:00Z London,34.72252178192139,AAAA,AAAA,AAAA,AAAA,AAAA,AAAA,30.994729042053223,AAAA
2025-03-08T18:00:00Z London,32.40408992767334,AAAA,AAAA,AAAA,AAAA,AAAA,AAAA,29.69998073577881,AAAA
2025-03-08T19:00:00Z London,31.275380611419678,AAAAA3AB,AAAAA2AB,AAAA,AAAA,AAAA,AAAAAyAB,27.973647594451904,AAAAAyAB
2025-03-08T20:00:00Z London,52.573007583618164,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,50.079776763916016,AAAB
2025-03-08T21:00:00Z London,54.90547275543213,AAABAcAA,AAAB,AAAA,AAAA,AAAA,AAAB,53.52442646026611,AAAB
2025-03-08T22:00:00Z London,55.46556377410889,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,54.42210865020752,AAAB
2025-03-08T23:00:00Z London,55.91823959350586,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,54.920817375183105,AAAB
2025-03-09T00:00:00Z London,56.40160655975342,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,55.404184341430664,AAAB
2025-03-09T01:00:00Z London,56.424625396728516,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,55.4655647277832,AAAB
2025-03-09T02:00:00Z London,56.70850467681885,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,55.61134147644043,AAAB
2025-03-09T03:00:00Z London,56.77755832672119,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,55.933584213256836,AAAB
2025-03-09T04:00:00Z London,57.299285888671875,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,56.38626194000244,AAAB
2025-03-09T05:00:00Z London,57.71360111236572,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,56.370917320251465,AAAB
2025-03-09T06:00:00Z London,57.65221977233887,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,56.67014217376709,AAAB
2025-03-09T07:00:00Z London,57.75963592529297,AAAA,AAAB,AAAA,AAAA,AAAA,AAABARAAASAB,56.17910289764404,AAAB
2025-03-09T08:00:00Z London,56.954023361206055,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,55.63435649871826,AAAB
2025-03-09T09:00:00Z London,55.910566329956055,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,54.56788444519043,AAAB
2025-03-09T10:00:00Z London,54.56021022796631,AAAAAKAB,AAAB,AAAA,AAAA,AAAA,AAAB,53.36330509185791,AAAB
2025-03-09T11:00:00Z London,53.51675510406494,AAAB,AAAB,AAAA,AAAA,AAAA,AAABAqAAArAB,52.243123054504395,AAAB
2025-03-09T12:00:00Z London,52.45795249938965,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,51.29940891265869,AAAB
2025-03-09T13:00:00Z London,50.52328300476074,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,49.55878925323486,AAAB
2025-03-09T14:00:00Z London,49.59250068664551,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,48.70001983642578,AAAB
2025-03-09T15:00:00Z London,49.40078067779541,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,48.44880294799805,AAAB
2025-03-09T16:00:00Z London,50.21614170074463,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,49.16278648376465,AAAB
2025-03-09T17:00:00Z London,52.174071311950684,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,50.90811347961426,AAAB
2025-03-09T18:00:00Z London,53.04106140136719,AAAB,AAAB,AAAA,AAAA,AAAA,AAABAcAAAdABAmAAAnABA0AAA1AB,51.79044723510742,AAAB
2025-03-09T19:00:00Z London,53.80830764770508,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,52.45795154571533,AAAB
2025-03-09T20:00:00Z London,54.353055000305176,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,52.96433639526367,AAAB
2025-03-09T21:00:00Z London,55.0972843170166,AAABAGAA,AAAB,AAAA,AAAA,AAAA,AAAB,53.854342460632324,AAAB
2025-03-09T22:00:00Z London,55.49625587463379,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,54.5755558013916,AAAB
2025-03-09T23:00:00Z London,56.09470748901367,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,55.12797546386719,AAABA7AA
2025-03-10T00:00:00Z London,56.16375923156738,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,55.12030220031738,AAAAABAB
2025-03-10T01:00:00Z London,56.16375923156738,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,55.12030220031738,AAAB
2025-03-10T02:00:00Z London,56.26350116729736,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,55.45789337158203,AAAB
2025-03-10T03:00:00Z London,56.50901985168457,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,55.61134147644043,AAAB
2025-03-10T04:00:00Z London,57.15350914001465,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,55.925912857055664,AAAB
2025-03-10T05:00:00Z London,57.038421630859375,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,56.163758277893066,AAAB
2025-03-10T06:00:00Z London,57.35299205780029,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,56.578073501586914,AAAB
2025-03-10T07:00:00Z London,57.29161357879639,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,55.70341205596924,AAAB
2025-03-10T08:00:00Z London,56.14074230194092,AAAA,AAAB,AAAA,AAAA,AAAA,AAAB,54.79805850982666,AAAB
2025-03-10T09:00:00Z London,54.16891574859619,AAAAAHAB,AAAB,AAAA,AAAA,AAAA,AAAB,52.35053730010986,AAAB
2025-03-10T10:00:00Z London,54.47581481933594,AAABAiAAAoAB,AAAB,AAAA,AAAA,AAAA,AAABAAAAABAB,52.995025634765625,AAAB
2025-03-10T11:00:00Z London,53.24054527282715,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,52.496315002441406,AAAB
2025-03-10T12:00:00Z London,52.94131851196289,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,51.836483001708984,AAAB
2025-03-10T13:00:00Z London,52.97968006134033,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,51.606308937072754,AAAB
2025-03-10T14:00:00Z London,53.409339904785156,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,51.94389820098877,AAAB
2025-03-10T15:00:00Z London,52.60373020172119,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,51.42216777801514,AAAB
2025-03-10T16:00:00Z London,52.65743827819824,AAAB,AAAB,AAAA,AAAA,AAAA,AAAB,51.53725528717041,AAAB
