Timestamp,Central House Luft WS10 OAT
2026-02-17T15:00:00Z London,5.008333285649617
2026-02-17T16:00:00Z London,4.366666674613953
2026-02-17T17:00:00Z London,3.6833333373069763
2026-02-17T18:00:00Z London,3.0083333253860474
2026-02-17T19:00:00Z London,2.7916666865348816
2026-02-17T20:00:00Z London,2.725000023841858
2026-02-17T21:00:00Z London,2.108333319425583
2026-02-17T22:00:00Z London,1.549999992052714
2026-02-17T23:00:00Z London,1.2833333214124043
2026-02-18T00:00:00Z London,0.7749999985098839
2026-02-18T01:00:00Z London,0.7416666621963183
2026-02-18T02:00:00Z London,1.308333307504654
2026-02-18T03:00:00Z London,1.6499999860922496
2026-02-18T04:00:00Z London,1.849999984105428
2026-02-18T05:00:00Z London,1.9166666368643444
2026-02-18T06:00:00Z London,1.8583333194255829
2026-02-18T07:00:00Z London,2.016666611035665
2026-02-18T08:00:00Z London,2.0166666408379874
2026-02-18T09:00:00Z London,1.7750000059604645
2026-02-18T10:00:00Z London,2.1250000099341073
2026-02-18T11:00:00Z London,2.749999980131785
2026-02-18T12:00:00Z London,2.7416666547457376
2026-02-18T13:00:00Z London,2.666666646798452
2026-02-18T14:00:00Z London,2.541666646798452
2026-02-18T15:00:00Z London,2.5333333214124045
2026-02-18T16:00:00Z London,2.9333333174387612
2026-02-18T17:00:00Z London,2.8666666746139526
2026-02-18T18:00:00Z London,2.10833332935969
2026-02-18T19:00:00Z London,1.5916666686534882
2026-02-18T20:00:00Z London,1.8166666527589161
2026-02-18T21:00:00Z London,1.824999988079071
2026-02-18T22:00:00Z London,1.550000011920929
2026-02-18T23:00:00Z London,1.825000007947286
2026-02-19T00:00:00Z London,2.549999992052714
2026-02-19T01:00:00Z London,3.1166666547457376
2026-02-19T02:00:00Z London,3.0333333214124045
2026-02-19T03:00:00Z London,3.3083332975705466
2026-02-19T04:00:00Z London,3.3818182078274814
2026-02-19T05:00:00Z London,3.458333373069763
2026-02-19T06:00:00Z London,3.6916666626930237
2026-02-19T07:00:00Z London,3.7166666984558105
2026-02-19T08:00:00Z London,3.9500000278155007
2026-02-19T09:00:00Z London,4.233333269755046
2026-02-19T10:00:00Z London,4.300000031789144
2026-02-19T11:00:00Z London,4.900000015894572
2026-02-19T12:00:00Z London,4.908333420753479
2026-02-19T13:00:00Z London,5.1249998807907104
2026-02-19T14:00:00Z London,5.049999992052714
2026-02-19T15:00:00Z London,4.4416667222976685
2026-02-19T16:00:00Z London,4.608333230018616
2026-02-19T17:00:00Z London,4.574999928474426
2026-02-19T18:00:00Z London,4.266666650772095
2026-02-19T19:00:00Z London,3.9666666189829507
2026-02-19T20:00:00Z London,3.550000031789144
2026-02-19T21:00:00Z London,3.374999980131785
2026-02-19T22:00:00Z London,3.508333384990692
2026-02-19T23:00:00Z London,3.3666666944821677
2026-02-20T00:00:00Z London,3.4333333373069763
2026-02-20T01:00:00Z London,3.5333333015441895
2026-02-20T02:00:00Z London,3.824999988079071
2026-02-20T03:00:00Z London,3.699999988079071
2026-02-20T04:00:00Z London,3.574999968210856
2026-02-20T05:00:00Z London,3.624999980131785
2026-02-20T06:00:00Z London,3.8333333333333335
2026-02-20T07:00:00Z London,4.125
2026-02-20T08:00:00Z London,4.583333412806193
2026-02-20T09:00:00Z London,5.266666650772095
2026-02-20T10:00:00Z London,6.0666667222976685
2026-02-20T11:00:00Z London,6.691666642824809
2026-02-20T12:00:00Z London,7.65833334128062
2026-02-20T13:00:00Z London,7.34166677792867
2026-02-20T14:00:00Z London,7.2833333015441895
2026-02-20T15:00:00Z London,7.941666801770528
2026-02-20T16:00:00Z London,8.633333285649618
2026-02-20T17:00:00Z London,8.633333245913187
2026-02-20T18:00:00Z London,7.5333333015441895
2026-02-20T19:00:00Z London,7.583333293596904
2026-02-20T20:00:00Z London,7.583333333333333
2026-02-20T21:00:00Z London,7.991666754086812
2026-02-20T22:00:00Z London,7.533333420753479
2026-02-20T23:00:00Z London,7.208333174387614
2026-02-21T00:00:00Z London,7.291666666666667
2026-02-21T01:00:00Z London,7.341666738192241
2026-02-21T02:00:00Z London,7.2416666348775225
2026-02-21T03:00:00Z London,7.108333230018616
2026-02-21T04:00:00Z London,7.53333334128062
2026-02-21T05:00:00Z London,7.908333420753479
2026-02-21T06:00:00Z London,8
2026-02-21T07:00:00Z London,7.883333444595337
2026-02-21T08:00:00Z London,7.724999904632568
2026-02-21T09:00:00Z London,8.008333365122477
2026-02-21T10:00:00Z London,8.325000047683716
2026-02-21T11:00:00Z London,8.866666555404663
2026-02-21T12:00:00Z London,9.49999992052714
2026-02-21T13:00:00Z London,10.516666571299234
2026-02-21T14:00:00Z London,10.666666746139526
2026-02-21T15:00:00Z London,10.71666669845581
2026-02-21T16:00:00Z London,10.874999841054281
2026-02-21T17:00:00Z London,10.916666746139526
2026-02-21T18:00:00Z London,10.566666523615519
2026-02-21T19:00:00Z London,10.325000047683716
2026-02-21T20:00:00Z London,10.25
2026-02-21T21:00:00Z London,10.174999952316284
2026-02-21T22:00:00Z London,10.191666523615519
2026-02-21T23:00:00Z London,9.900000015894571
2026-02-22T00:00:00Z London,9.75
2026-02-22T01:00:00Z London,9.87500007947286
2026-02-22T02:00:00Z London,10.016666730244955
2026-02-22T03:00:00Z London,10.00000007947286
2026-02-22T04:00:00Z London,9.53333338101705
2026-02-22T05:00:00Z London,9.541666825612387
2026-02-22T06:00:00Z London,9.59166693687439
2026-02-22T07:00:00Z London,9.758333285649618
2026-02-22T08:00:00Z London,9.916666666666666
2026-02-22T09:00:00Z London,9.583333333333334
2026-02-22T10:00:00Z London,9.833333253860474
2026-02-22T11:00:00Z London,10.308333476384481
2026-02-22T12:00:00Z London,10.608333349227905
2026-02-22T13:00:00Z London,10.633333444595337
2026-02-22T14:00:00Z London,10.90833330154419
2026-02-22T15:00:00Z London,10.90833322207133
2026-02-22T16:00:00Z London,10.78333330154419
2026-02-22T17:00:00Z London,10.508333603541056
2026-02-22T18:00:00Z London,10.108333349227905
2026-02-22T19:00:00Z London,9.616666555404663
2026-02-22T20:00:00Z London,8.633333285649618
2026-02-22T21:00:00Z London,7.9416667222976685
2026-02-22T22:00:00Z London,7.516666650772095
2026-02-22T23:00:00Z London,7.25000003973643
2026-02-23T00:00:00Z London,6.908333420753479
2026-02-23T01:00:00Z London,6.775000095367432
2026-02-23T02:00:00Z London,6.641666531562805
2026-02-23T03:00:00Z London,6.774999976158142
2026-02-23T04:00:00Z London,6.633333245913188
2026-02-23T05:00:00Z London,6.524999976158142
2026-02-23T06:00:00Z London,6.5
2026-02-23T07:00:00Z London,6.599999904632568
2026-02-23T08:00:00Z London,6.891666650772095
2026-02-23T09:00:00Z London,7.291666626930237
2026-02-23T10:00:00Z London,8.183333396911621
2026-02-23T11:00:00Z London,8.700000127156576
2026-02-23T12:00:00Z London,9.308333237965902
2026-02-23T13:00:00Z London,10.008333365122477
2026-02-23T14:00:00Z London,10.625
2026-02-23T15:00:00Z London,10.483333508173624
2026-02-23T16:00:00Z London,9.983333349227905
2026-02-23T17:00:00Z London,9.291666666666666
2026-02-23T18:00:00Z London,8.925000031789144
2026-02-23T19:00:00Z London,9.358333269755045
2026-02-23T20:00:00Z London,9.816666841506958
2026-02-23T21:00:00Z London,10.316666603088379
2026-02-23T22:00:00Z London,10.40833306312561
2026-02-23T23:00:00Z London,10.683333476384481
2026-02-24T00:00:00Z London,10.849999904632568
2026-02-24T01:00:00Z London,10.741666714350382
2026-02-24T02:00:00Z London,10.275000015894571
2026-02-24T03:00:00Z London,9.600000063578287
2026-02-24T04:00:00Z London,9.724999904632568
2026-02-24T05:00:00Z London,9.84166661898295
2026-02-24T06:00:00Z London,9.808333396911621
2026-02-24T07:00:00Z London,9.699999968210856
2026-02-24T08:00:00Z London,9.650000095367432
2026-02-24T09:00:00Z London,10.166666666666666
2026-02-24T10:00:00Z London,10.583333333333334
2026-02-24T11:00:00Z London,11.583333333333334
2026-02-24T12:00:00Z London,12.175000190734863
2026-02-24T13:00:00Z London,12.841666539510092
2026-02-24T14:00:00Z London,13.333333412806192
2026-02-24T15:00:00Z London,12.991666555404663
2026-02-24T16:00:00Z London,12.600000063578287
2026-02-24T17:00:00Z London,11.441666762034098
2026-02-24T18:00:00Z London,10.87499992052714
2026-02-24T19:00:00Z London,10.483333269755045
2026-02-24T20:00:00Z London,10.175000270207724
2026-02-24T21:00:00Z London,9.916666428248087
2026-02-24T22:00:00Z London,9.724999904632568
2026-02-24T23:00:00Z London,9.408333460489908
2026-02-25T00:00:00Z London,9.175000031789144
2026-02-25T01:00:00Z London,8.916666428248087
2026-02-25T02:00:00Z London,8.800000111262003
2026-02-25T03:00:00Z London,8.733333269755045
2026-02-25T04:00:00Z London,8.699999809265137
2026-02-25T05:00:00Z London,8.699999809265137
2026-02-25T06:00:00Z London,8.483333349227905
2026-02-25T07:00:00Z London,8.199999968210856
2026-02-25T08:00:00Z London,8.93333331743876
2026-02-25T09:00:00Z London,10.366666714350382
2026-02-25T10:00:00Z London,11.37500007947286
2026-02-25T11:00:00Z London,12.666666587193808
2026-02-25T12:00:00Z London,13.400000015894571
2026-02-25T13:00:00Z London,14.87500007947286
2026-02-25T14:00:00Z London,15.574999968210856
2026-02-25T15:00:00Z London,16.050000190734863
2026-02-25T16:00:00Z London,15.333333333333334
2026-02-25T17:00:00Z London,14.208333412806192
2026-02-25T18:00:00Z London,13.258333365122477
2026-02-25T19:00:00Z London,12.016666650772095
2026-02-25T20:00:00Z London,11.46666669845581
2026-02-25T21:00:00Z London,10.858333428700766
2026-02-25T22:00:00Z London,10.316666603088379
2026-02-25T23:00:00Z London,9.933333158493042
2026-02-26T00:00:00Z London,9.400000015894571
2026-02-26T01:00:00Z London,8.783333460489908
2026-02-26T02:00:00Z London,8.741666714350382
2026-02-26T03:00:00Z London,8.90833322207133
2026-02-26T04:00:00Z London,9.133333524068197
2026-02-26T05:00:00Z London,9.116666793823242
2026-02-26T06:00:00Z London,9.433333396911621
2026-02-26T07:00:00Z London,9.424999872843424
2026-02-26T08:00:00Z London,9.258333285649618
2026-02-26T09:00:00Z London,9.358333349227905
2026-02-26T10:00:00Z London,9.466666539510092
2026-02-26T11:00:00Z London,9.683333396911621
2026-02-26T12:00:00Z London,10.041666746139526
2026-02-26T13:00:00Z London,10.133333444595337
2026-02-26T14:00:00Z London,10.191666762034098
2026-02-26T15:00:00Z London,10.050000111262003
2026-02-26T16:00:00Z London,10.033333460489908
2026-02-26T17:00:00Z London,9.80833331743876
2026-02-26T18:00:00Z London,9.78333330154419
2026-02-26T19:00:00Z London,9.733333269755045
2026-02-26T20:00:00Z London,9.799999952316284
2026-02-26T21:00:00Z London,9.791666666666666
2026-02-26T22:00:00Z London,9.824999888737997
2026-02-26T23:00:00Z London,9.78333322207133
2026-02-27T00:00:00Z London,8.925000031789144
2026-02-27T01:00:00Z London,8.533333460489908
2026-02-27T02:00:00Z London,8.374999841054281
2026-02-27T03:00:00Z London,8.233333349227905
2026-02-27T04:00:00Z London,8.266666650772095
2026-02-27T05:00:00Z London,8.24999992052714
2026-02-27T06:00:00Z London,8.449999888737997
2026-02-27T07:00:00Z London,8.633333524068197
2026-02-27T08:00:00Z London,8.891666730244955
2026-02-27T09:00:00Z London,9.00000007947286
2026-02-27T10:00:00Z London,9.399999936421713
2026-02-27T11:00:00Z London,9.791666587193808
2026-02-27T12:00:00Z London,10.233333349227905
2026-02-27T13:00:00Z London,10.550000190734863
2026-02-27T14:00:00Z London,10.68333331743876
2026-02-27T15:00:00Z London,10.933333237965902
2026-02-27T16:00:00Z London,10.93333331743876
2026-02-27T17:00:00Z London,10.699999968210856
2026-02-27T18:00:00Z London,9.900000015894571
2026-02-27T19:00:00Z London,9.40833330154419
2026-02-27T20:00:00Z London,8.941666762034098
2026-02-27T21:00:00Z London,8.633333365122477
2026-02-27T22:00:00Z London,8.524999936421713
2026-02-27T23:00:00Z London,8.366666634877523
2026-02-28T00:00:00Z London,8.158333341280619
2026-02-28T01:00:00Z London,8.008333444595337
2026-02-28T02:00:00Z London,7.958333412806193
2026-02-28T03:00:00Z London,7.90833334128062
2026-02-28T04:00:00Z London,7.699999928474426
2026-02-28T05:00:00Z London,7.266666730244954
2026-02-28T06:00:00Z London,6.375
2026-02-28T07:00:00Z London,5.041666626930237
2026-02-28T08:00:00Z London,4.191666642824809
2026-02-28T09:00:00Z London,4.566666603088379
2026-02-28T10:00:00Z London,5.0083333651224775
2026-02-28T11:00:00Z London,5.866666674613953
2026-02-28T12:00:00Z London,6.850000023841858
2026-02-28T13:00:00Z London,7.21666665871938
2026-02-28T14:00:00Z London,7.583333333333333
2026-02-28T15:00:00Z London,7.816666642824809
2026-02-28T16:00:00Z London,7.558333317438762
2026-02-28T17:00:00Z London,7.316666682561238
2026-02-28T18:00:00Z London,6.858333349227905
2026-02-28T19:00:00Z London,6.3416666984558105
2026-02-28T20:00:00Z London,5.84166665871938
2026-02-28T21:00:00Z London,5.708333253860474
2026-02-28T22:00:00Z London,5.800000111262004
2026-02-28T23:00:00Z London,6.091666618982951
